tweet_id,name,actual_rating,type,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count,display_text_range,stage
671528761649688577,Jax,1.0,doggo,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,1.0,Doberman,0.782626,True,black-and-tan_coonhound,0.109678,True,Gordon_setter,0.0521102,True,258.0,835.0,"[0, 130]",
671533943490011136,None,0.6,doggo,,,,,,,,,,,,569.0,1010.0,"[0, 139]",
671536543010570240,Reginald,0.9,doggo,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,1.0,pug,0.537652,True,bull_mastiff,0.220617,True,French_bulldog,0.06829650000000001,True,399.0,1157.0,"[0, 130]",
671538301157904385,Baxter,0.8,doggo,,,,,,,,,,,,391.0,922.0,"[0, 136]",
671542985629241344,JD,1.0,doggo,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,1.0,Shetland_sheepdog,0.980339,True,collie,0.006693000000000001,True,papillon,0.00615701,True,556.0,1082.0,"[0, 140]",
671544874165002241,None,0.6,doggo,,,,,,,,,,,,1034.0,1952.0,"[0, 140]",
671547767500775424,Marley,1.0,doggo,,,,,,,,,,,,585.0,1336.0,"[0, 127]",
671550332464455680,None,0.1,doggo,,,,,,,,,,,,206.0,901.0,"[0, 135]",
671561002136281088,the,1.3,doggo,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,1.0,Gordon_setter,0.4693729999999999,True,black-and-tan_coonhound,0.270893,True,Rottweiler,0.15323299999999998,True,7127.0,12675.0,"[0, 144]",
671729906628341761,None,1.3,doggo,https://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,1.0,kuvasz,0.431469,True,Samoyed,0.117122,True,white_wolf,0.09006660000000001,False,4291.0,8409.0,"[0, 76]",
671735591348891648,Oscar,1.1,doggo,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,2.0,stone_wall,0.271121,False,Irish_wolfhound,0.06307819999999999,True,poncho,0.0482259,False,743.0,1431.0,"[0, 70]",
671743150407421952,a,1.1,doggo,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,1.0,toy_poodle,0.4194270000000001,True,miniature_poodle,0.237067,True,swing,0.104193,False,233.0,739.0,"[0, 136]",
671744970634719232,None,0.6,doggo,,,,,,,,,,,,756.0,1338.0,"[0, 136]",
671763349865160704,Mark,0.9,doggo,,,,,,,,,,,,905.0,1656.0,"[0, 130]",
671768281401958400,None,1.0,doggo,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,2.0,Chihuahua,0.500373,True,French_bulldog,0.112796,True,Italian_greyhound,0.0628927,True,500.0,1181.0,"[0, 144]",
671789708968640512,space,1.3,doggo,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,1.0,dalmatian,0.114259,True,teddy,0.0622752,False,steam_locomotive,0.049700199999999986,False,3440.0,6989.0,"[0, 139]",
671855973984772097,None,0.8,doggo,,,,,,,,,,,,435.0,894.0,"[0, 117]",
671866342182637568,Dylan,1.0,doggo,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,1.0,Labrador_retriever,0.8756139999999999,True,Chihuahua,0.0321822,True,golden_retriever,0.017232499999999998,True,485.0,1102.0,"[0, 139]",
671874878652489728,Mia,1.0,doggo,,,,,,,,,,,,548.0,1235.0,"[0, 132]",
671879137494245376,Brad,0.5,doggo,,,,,,,,,,,,665.0,1399.0,"[0, 139]",
671882082306625538,Batdog,1.1,doggo,,,,,,,,,,,,1361.0,3424.0,"[0, 137]",
671891728106971137,Mojo,1.1,doggo,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,1.0,Labrador_retriever,0.567933,True,golden_retriever,0.349401,True,seat_belt,0.0693962,False,565.0,1316.0,"[0, 138]",
671896809300709376,Lola,1.0,doggo,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,1.0,chow,0.243529,True,hamster,0.22715,False,Pomeranian,0.0560567,True,4101.0,8418.0,"[0, 104]",
672068090318987265,Gizmo,0.7,doggo,https://pbs.twimg.com/media/CVOqW8eUkAESTHj.jpg,1.0,pug,0.8633850000000001,True,shopping_cart,0.125746,False,Border_terrier,0.00297246,True,512.0,1278.0,"[0, 138]",
672082170312290304,Patch,1.1,doggo,https://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg,1.0,hamster,0.13244,False,toy_poodle,0.123962,True,bubble,0.0562124,False,358.0,932.0,"[0, 77]",
672095186491711488,Tuco,0.9,doggo,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,1.0,pug,0.794087,True,French_bulldog,0.140796,True,bull_mastiff,0.0446811,True,366.0,991.0,"[0, 83]",
672125275208069120,just,1.1,doggo,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,1.0,tennis_ball,0.999834,False,golden_retriever,8.67567e-05,True,racket,5.33219e-05,False,1126.0,2371.0,"[0, 81]",
672139350159835138,None,1.2,doggo,https://pbs.twimg.com/media/CVPrLE2WwAELCxD.jpg,1.0,Rottweiler,0.29099200000000003,True,American_black_bear,0.23812,False,chimpanzee,0.115541,False,687.0,1724.0,"[0, 94]",
672160042234327040,Bubba,0.8,doggo,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,1.0,pug,0.561027,True,French_bulldog,0.222114,True,Labrador_retriever,0.0654556,True,353.0,864.0,"[0, 138]",pupper
672169685991993344,Bradley,1.0,doggo,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,1.0,cocker_spaniel,0.991011,True,Sussex_spaniel,0.00403213,True,miniature_poodle,0.00127564,True,364.0,1006.0,"[0, 94]",
672205392827572224,Opal,0.9,doggo,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,1.0,carton,0.952613,False,crate,0.0353762,False,pug,0.00326691,True,1137.0,2237.0,"[0, 130]",pupper
672222792075620352,Cal,0.9,doggo,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,1.0,beagle,0.958178,True,basset,0.00911731,True,Italian_greyhound,0.00773105,True,209.0,775.0,"[0, 127]",
672231046314901505,None,0.5,doggo,,,,,,,,,,,,992.0,1808.0,"[0, 138]",
672239279297454080,Ridley,0.7,doggo,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,1.0,pug,0.332536,True,French_bulldog,0.258124,True,bull_mastiff,0.120873,True,319.0,881.0,"[0, 74]",
672245253877968896,Snickers,1.2,doggo,https://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg,1.0,Chihuahua,0.7189439999999999,True,badger,0.178546,False,toy_terrier,0.0371031,True,155.0,675.0,"[0, 124]",
672248013293752320,None,1.0,doggo,https://pbs.twimg.com/media/CVROAIfWsAECA5t.jpg,1.0,Irish_terrier,0.413173,True,Airedale,0.335616,True,toy_poodle,0.0279523,True,598.0,1710.0,"[0, 95]",
672254177670729728,Rolf,1.1,doggo,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1.0,pug,0.979487,True,French_bulldog,0.0168504,True,Norwegian_elkhound,0.00161754,True,731.0,1416.0,"[0, 89]",pupper
672256522047614977,None,0.8,doggo,,,,,,,,,,,,1526.0,2787.0,"[0, 139]",
672264251789176834,Kreg,1.0,doggo,https://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg,1.0,Chihuahua,0.6098600000000001,True,teddy,0.0681337,False,Norwich_terrier,0.0592273,True,333.0,1126.0,"[0, 123]",
672267570918129665,None,1.0,doggo,https://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg,1.0,Irish_terrier,0.716932,True,miniature_pinscher,0.0512335,True,Airedale,0.0443809,True,611.0,1483.0,"[0, 84]",
672272411274932228,Pippin,1.1,doggo,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,2.0,pug,0.914685,True,Norwegian_elkhound,0.0149819,True,Siamese_cat,0.00922055,False,3327.0,6399.0,"[0, 95]",
672466075045466113,Franq,1.2,doggo,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,1.0,cocker_spaniel,0.150424,True,toy_poodle,0.0886053,True,Welsh_springer_spaniel,0.0720143,True,530.0,1339.0,"[0, 127]",
672475084225949696,Buddy,0.8,doggo,,,,,,,,,,,,693.0,1415.0,"[0, 138]",
672481316919734272,Jazz,1.2,doggo,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1.0,Border_collie,0.599454,True,collie,0.106227,True,Shetland_sheepdog,0.0944649,True,124.0,709.0,"[0, 101]",pupper
672482722825261057,light,1.0,doggo,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,1.0,West_Highland_white_terrier,0.5861729999999999,True,borzoi,0.20662,True,Great_Pyrenees,0.06065269999999999,True,591.0,1120.0,"[0, 106]",
672488522314567680,Jackie,1.0,doggo,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,1.0,Doberman,0.605358,True,Rottweiler,0.108382,True,Appenzeller,0.0777977,True,434.0,1099.0,"[0, 134]",
672523490734551040,None,1.0,doggo,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,1.0,golden_retriever,0.5659810000000001,True,chow,0.0812117,True,Irish_terrier,0.06159600000000001,True,167.0,632.0,"[0, 126]",
672538107540070400,Darby,0.7,doggo,https://pbs.twimg.com/media/CVVV1wJWoAEcOyk.jpg,1.0,Siamese_cat,0.383937,False,Chihuahua,0.160274,True,giant_panda,0.14774500000000002,False,359.0,1018.0,"[0, 96]",
672591271085670400,None,0.8,doggo,,,,,,,,,,,,179.0,716.0,"[0, 104]",
672591762242805761,Taz,1.0,doggo,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,1.0,kuvasz,0.777659,True,Great_Pyrenees,0.112517,True,golden_retriever,0.0383509,True,332.0,942.0,"[0, 59]",
672594978741354496,Scott,0.9,doggo,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1.0,Great_Pyrenees,0.755945,True,Old_English_sheepdog,0.0823368,True,Afghan_hound,0.0270366,True,603.0,1318.0,"[0, 137]",pupper
672604026190569472,a,1.1,doggo,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,1.0,toy_poodle,0.8201579999999999,True,miniature_poodle,0.178404,True,toilet_tissue,0.000291158,False,397.0,1097.0,"[0, 100]",
672609152938721280,Caryl,0.9,doggo,,,,,,,,,,,,385.0,1102.0,"[0, 88]",
672614745925664768,Norman,0.6,doggo,,,,,,,,,,,,575.0,1208.0,"[0, 132]",pupper
672622327801233409,None,1.2,doggo,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1.0,golden_retriever,0.952773,True,Labrador_retriever,0.010835,True,clumber,0.00878601,True,485.0,1287.0,"[0, 128]",pupper
672640509974827008,Leonidas,0.9,doggo,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,1.0,Chesapeake_Bay_retriever,0.420155,True,Cardigan,0.26603000000000004,True,Labrador_retriever,0.0425145,True,317.0,966.0,"[0, 89]",
672828477930868736,Jerry,0.9,doggo,,,,,,,,,,,,488.0,1242.0,"[0, 140]",
672834301050937345,Ed,1.0,doggo,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,1.0,Pembroke,0.5825600000000001,True,Cardigan,0.258869,True,nipple,0.0338345,False,558.0,1303.0,"[0, 74]",
672877615439593473,Oscar,0.8,doggo,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,1.0,Chihuahua,0.412362,True,beagle,0.0680661,True,borzoi,0.0450712,True,359.0,1018.0,"[0, 123]",
672884426393653248,None,0.6,doggo,,,,,,,,,,,,830.0,1527.0,"[0, 140]",
672898206762672129,Cheryl,1.1,doggo,,,,,,,,,,,,424.0,898.0,"[0, 125]",pupper
672902681409806336,Jimison,0.9,doggo,,,,,,,,,,,,498.0,1349.0,"[0, 83]",
672964561327235073,Terry,1.0,doggo,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,1.0,Chihuahua,0.292343,True,pug,0.17336400000000002,True,French_bulldog,0.0455071,True,632.0,1406.0,"[0, 138]",
672968025906282496,Gustaf,1.1,doggo,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,1.0,toy_poodle,0.678046,True,miniature_poodle,0.160273,True,Airedale,0.06564869999999999,True,542.0,1304.0,"[0, 130]",
672970152493887488,Chet,0.7,doggo,,,,,,,,,,,,353.0,938.0,"[0, 107]",pupper
672975131468300288,Chuckles,1.0,doggo,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1.0,pug,0.8364209999999999,True,Brabancon_griffon,0.044667800000000014,True,French_bulldog,0.0365705,True,898.0,1659.0,"[0, 94]",pupper
672980819271634944,None,0.5,doggo,https://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg,1.0,car_mirror,0.232754,False,basset,0.219461,True,beagle,0.112397,True,989.0,1808.0,"[0, 121]",
672984142909456390,None,0.9,doggo,,,,,,,,,,,,539.0,1248.0,"[0, 120]",
672988786805112832,Schnozz,1.0,doggo,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1.0,Lakeland_terrier,0.8366319999999999,True,West_Highland_white_terrier,0.07389960000000001,True,wire-haired_fox_terrier,0.0381601,True,292.0,977.0,"[0, 130]",pupper
672995267319328768,Pumpkin,0.8,doggo,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,1.0,French_bulldog,0.7195590000000001,True,boxer,0.166927,True,Boston_bull,0.101354,True,288.0,944.0,"[0, 120]",
672997845381865473,Kenzie,1.2,doggo,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,1.0,chow,0.517255,True,Pomeranian,0.206053,True,koala,0.12703699999999998,False,716.0,1956.0,"[0, 118]",
673148804208660480,Fletcher,0.8,doggo,,,,,,,,,,,,622.0,1674.0,"[0, 126]",pupper
673213039743795200,Dexter,1.0,doggo,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,1.0,schipperke,0.8880819999999999,True,groenendael,0.0477274,True,kelpie,0.041398,True,832.0,2226.0,"[0, 72]",
673240798075449344,None,0.6,doggo,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,1.0,Airedale,0.443004,True,brown_bear,0.114162,False,Chesapeake_Bay_retriever,0.0946386,True,723.0,1408.0,"[0, 140]",
673270968295534593,Mac,1.1,doggo,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1.0,Shih-Tzu,0.610453,True,Maltese_dog,0.16681500000000002,True,Old_English_sheepdog,0.13201500000000002,True,365.0,1054.0,"[0, 71]",
673295268553605120,Eve,0.8,doggo,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1.0,golden_retriever,0.889241,True,Labrador_retriever,0.06468330000000001,True,Great_Pyrenees,0.0126126,True,3137.0,7450.0,"[0, 140]",pupper
673317986296586240,None,1.0,doggo,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,2.0,miniature_pinscher,0.384099,True,bloodhound,0.0799232,True,Rottweiler,0.0685941,True,255.0,870.0,"[0, 119]",
673320132811366400,Frankie,1.1,doggo,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3.0,Samoyed,0.978833,True,Pomeranian,0.012763,True,Eskimo_dog,0.00185305,True,7823.0,13352.0,"[0, 97]",
673342308415348736,Django,1.0,doggo,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,1.0,ski_mask,0.981017,False,Chihuahua,0.013559200000000002,True,kelpie,0.00065218,True,574.0,1259.0,"[0, 77]",pupper
673343217010679808,None,1.1,doggo,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,1.0,Chihuahua,0.541408,True,Italian_greyhound,0.156891,True,miniature_pinscher,0.0695558,True,269.0,961.0,"[0, 53]",
673345638550134785,Gerald,0.7,doggo,https://pbs.twimg.com/media/CVg0SVRWEAAsBrS.jpg,1.0,hamster,0.761025,False,weasel,0.0693617,False,Pomeranian,0.064627,True,1249.0,2486.0,"[0, 136]",
673350198937153538,Bella,0.9,doggo,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,1.0,West_Highland_white_terrier,0.11918800000000003,True,quill,0.104014,False,Maltese_dog,0.093944,True,212.0,743.0,"[0, 117]",
673352124999274496,None,1.2,doggo,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,1.0,golden_retriever,0.672808,True,Labrador_retriever,0.275885,True,kuvasz,0.022255,True,532.0,1646.0,"[0, 98]",
673355879178194945,Koda,1.1,doggo,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,1.0,Rottweiler,0.5292479999999999,True,miniature_pinscher,0.168296,True,Appenzeller,0.100452,True,568.0,1479.0,"[0, 134]",
673359818736984064,Steve,0.8,doggo,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,1.0,English_setter,0.6965680000000001,True,Brittany_spaniel,0.104046,True,Ibizan_hound,0.034832499999999995,True,665.0,1440.0,"[0, 118]",
673363615379013632,None,1.1,doggo,,,,,,,,,,,,305.0,1014.0,"[0, 136]",pupper
673576835670777856,None,0.7,doggo,,,,,,,,,,,,555.0,1377.0,"[0, 138]",
673580926094458881,None,0.8,doggo,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,1.0,beagle,0.985062,True,basset,0.00641784,True,Walker_hound,0.00353259,True,269.0,829.0,"[0, 101]",
673583129559498752,Sandy,1.1,doggo,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,1.0,Arctic_fox,0.153271,False,golden_retriever,0.113946,True,borzoi,0.110718,True,357.0,1180.0,"[0, 137]",
673612854080196609,Jeffri,0.7,doggo,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1.0,Newfoundland,0.223101,True,Leonberg,0.111106,True,shovel,0.0856263,False,721.0,1590.0,"[0, 135]",pupper
673636718965334016,a,1.0,doggo,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,1.0,wombat,0.880257,False,corn,0.0194207,False,pug,0.0190443,True,355.0,1095.0,"[0, 139]",
673656262056419329,Albert,1.0,doggo,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1.0,bull_mastiff,0.700625,True,Rhodesian_ridgeback,0.0946977,True,Brabancon_griffon,0.0575594,True,238.0,714.0,"[0, 140]",pupper
673662677122719744,Kendall,1.2,doggo,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,1.0,Labrador_retriever,0.95767,True,beagle,0.0124127,True,golden_retriever,0.00568913,True,362.0,1244.0,"[0, 75]",
673680198160809984,Shnuggles,1.3,doggo,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,1.0,Samoyed,0.989853,True,Arctic_fox,0.00334375,False,chow,0.00280172,True,464.0,1364.0,"[0, 76]",
673686845050527744,George,1.1,doggo,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,1.0,Pekinese,0.185903,True,guinea_pig,0.172951,False,pug,0.166183,True,434.0,1423.0,"[0, 93]",
673688752737402881,Larry,0.9,doggo,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,1.0,soft-coated_wheaten_terrier,0.340806,True,Sealyham_terrier,0.234898,True,kuvasz,0.203495,True,491.0,1254.0,"[0, 83]",
673689733134946305,None,1.1,doggo,https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg,1.0,Chesapeake_Bay_retriever,0.38222,True,American_Staffordshire_terrier,0.35014,True,seat_belt,0.0988739,False,647.0,1721.0,"[0, 88]",
673697980713705472,Pickles,0.8,doggo,,,,,,,,,,,,1930.0,3766.0,"[0, 117]",pupper
673700254269775872,None,0.3,doggo,,,,,,,,,,,,560.0,1429.0,"[0, 139]",
673705679337693185,Dot,0.8,doggo,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,1.0,Shih-Tzu,0.165383,True,Lhasa,0.116977,True,Yorkshire_terrier,0.06389890000000001,True,401.0,1250.0,"[0, 131]",
673707060090052608,Raymond,1.0,doggo,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1.0,German_short-haired_pointer,0.935771,True,kelpie,0.022561,True,Labrador_retriever,0.00884665,True,386.0,1094.0,"[0, 116]",pupper
673708611235921920,Riley,1.2,doggo,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,1.0,golden_retriever,0.936333,True,cocker_spaniel,0.0242109,True,Labrador_retriever,0.00943485,True,284.0,1073.0,"[0, 111]",
673709992831262724,None,1.2,doggo,https://pbs.twimg.com/media/CVl_qbjW4AA8Mam.jpg,1.0,Chihuahua,0.330171,True,Siamese_cat,0.18158,False,kelpie,0.178227,True,273.0,842.0,"[0, 122]",
673711475735838725,None,1.0,doggo,https://pbs.twimg.com/media/CVmA_osW4AArAU1.jpg,1.0,Maltese_dog,0.607401,True,toy_poodle,0.143836,True,Sealyham_terrier,0.063907,True,297.0,1030.0,"[0, 66]",
673715861853720576,a,0.4,doggo,,,,,,,,,,,,2055.0,3521.0,"[0, 134]",
673716320723169284,None,0.1,doggo,,,,,,,,,,,,741.0,3061.0,"[0, 88]",
673887867907739649,None,1.0,doggo,https://pbs.twimg.com/media/CVoha_IU4AAZ7vi.jpg,2.0,Brabancon_griffon,0.216767,True,Chihuahua,0.190958,True,golden_retriever,0.16328800000000002,True,251.0,925.0,"[0, 117]",
673906403526995968,None,0.3,doggo,https://pbs.twimg.com/media/CVoySqoWUAAWb7N.jpg,1.0,toilet_seat,0.683319,False,soft-coated_wheaten_terrier,0.0489277,True,Siberian_husky,0.030386,True,1623.0,3175.0,"[0, 139]",
673919437611909120,Obie,1.1,doggo,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1.0,jack-o'-lantern,0.172079,False,schipperke,0.115984,True,miniature_pinscher,0.052175,True,369.0,1159.0,"[0, 133]",pupper
673956914389192708,one,1.0,doggo,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,1.0,pug,0.5861609999999999,True,Brabancon_griffon,0.0827437,True,Chihuahua,0.0458777,True,947.0,1937.0,"[0, 95]",pupper
674008982932058114,None,1.0,doggo,,,,,,,,,,,,347.0,1192.0,"[0, 140]",
674014384960745472,Aiden,1.1,doggo,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,1.0,Pembroke,0.74232,True,Cardigan,0.08493710000000003,True,Eskimo_dog,0.06832089999999999,True,633.0,1556.0,"[0, 139]",
674019345211760640,Acro,1.0,doggo,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,1.0,collie,0.992732,True,borzoi,0.0050429,True,Shetland_sheepdog,0.00172478,True,300.0,1123.0,"[0, 139]",
674024893172875264,None,1.0,doggo,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,1.0,Pomeranian,0.6485,True,Pekinese,0.339835,True,Persian_cat,0.00644846,False,1208.0,1774.0,"[0, 112]",
674036086168010753,Daisy,0.9,doggo,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,1.0,toy_poodle,0.685617,True,miniature_poodle,0.151936,True,Maltese_dog,0.0455311,True,209.0,843.0,"[0, 144]",
674038233588723717,Kaiya,1.2,doggo,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1.0,Eskimo_dog,0.358459,True,Norwegian_elkhound,0.206963,True,malamute,0.14823599999999998,True,411.0,1096.0,"[0, 100]",pupper
674042553264685056,None,1.2,doggo,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,1.0,toy_poodle,0.927975,True,miniature_poodle,0.06894639999999999,True,standard_poodle,0.00131575,True,128.0,722.0,"[0, 94]",
674045139690631169,None,0.3,doggo,,,,,,,,,,,,638.0,1411.0,"[0, 137]",
674051556661161984,Lucy,1.0,doggo,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,1.0,Shih-Tzu,0.179777,True,badger,0.16058,False,three-toed_sloth,0.132154,False,485.0,1440.0,"[0, 109]",
674053186244734976,Stanley,1.0,doggo,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,1.0,Cardigan,0.984725,True,Pembroke,0.00873039,True,kelpie,0.00219477,True,1289.0,3307.0,"[0, 136]",
674063288070742018,Earl,0.5,doggo,,,,,,,,,,,,2193.0,6332.0,"[0, 135]",
674075285688614912,Mitch,1.1,doggo,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1.0,Airedale,0.305392,True,Kerry_blue_terrier,0.250014,True,Lakeland_terrier,0.188668,True,287.0,980.0,"[0, 121]",
674082852460433408,a,1.1,doggo,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,1.0,Pomeranian,0.666957,True,Shetland_sheepdog,0.028019400000000003,True,ski_mask,0.0206827,False,167.0,753.0,"[0, 94]",
674255168825880576,Bobbay,1.0,doggo,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,1.0,Eskimo_dog,0.615741,True,Siberian_husky,0.199544,True,malamute,0.179107,True,550.0,1458.0,"[0, 77]",
674262580978937856,Gus,0.9,doggo,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1.0,Greater_Swiss_Mountain_dog,0.519428,True,boxer,0.1215,True,Staffordshire_bullterrier,0.114498,True,453.0,1298.0,"[0, 125]",pupper
674265582246694913,Henry,0.2,doggo,,,,,,,,,,,,846.0,1644.0,"[0, 138]",
674269164442398721,Bob,0.8,doggo,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,1.0,pug,0.6229210000000001,True,Norwegian_elkhound,0.0486585,True,Cardigan,0.0169655,True,225.0,902.0,"[0, 140]",
674271431610523648,None,1.0,doggo,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,1.0,German_shepherd,0.991454,True,malinois,0.00415023,True,bloodhound,0.00301913,True,730.0,1563.0,"[0, 62]",
674291837063053312,Kenny,1.1,doggo,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1.0,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True,5845.0,14674.0,"[0, 92]",
674307341513269249,life,1.2,doggo,,,,,,,,,,,,6914.0,11284.0,"[0, 52]",
674318007229923329,Lennon,0.8,doggo,,,,,,,,,,,,515.0,1413.0,"[0, 96]",pupper
674330906434379776,None,1.3,doggo,,,,,,,,,,,,72.0,559.0,"[0, 11]",
674372068062928900,Chesney,1.0,doggo,,,,,,,,,,,,314.0,844.0,"[0, 144]",
674394782723014656,Gary,0.8,doggo,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,1.0,toilet_tissue,0.134983,False,mosquito_net,0.133247,False,Lakeland_terrier,0.109099,True,573.0,1504.0,"[0, 110]",
674410619106390016,Lenny,1.0,doggo,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,1.0,brown_bear,0.698207,False,sea_lion,0.0464745,False,beagle,0.0194268,True,462.0,1195.0,"[0, 91]",
674416750885273600,Jonah,1.0,doggo,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,1.0,Chihuahua,0.28720100000000004,True,Boston_bull,0.25092,True,whippet,0.141012,True,140.0,679.0,"[0, 133]",
674422304705744896,Ava,1.2,doggo,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,1.0,golden_retriever,0.964497,True,Labrador_retriever,0.00900618,True,tennis_ball,0.00713883,False,535.0,1434.0,"[0, 94]",
674436901579923456,Bailey,0.9,doggo,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,1.0,acorn_squash,0.375392,False,Shih-Tzu,0.105416,True,Lhasa,0.0728323,True,394.0,1110.0,"[0, 139]",
